Window,Source start,Source end,Source months,Method,Expected block months,Horizon months,Samples,Seed,Metric,Statistic,Value,Selection adjusted
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,36,2000,20260803,Worst 12-month return,P01,-0.16721170066208424,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,36,2000,20260803,Worst 12-month return,P05,-0.12861779642089102,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,36,2000,20260803,Worst 12-month return,P25,-0.08013813790491406,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,36,2000,20260803,Worst 12-month return,Median,-0.02969391967946208,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,36,2000,20260803,Worst 12-month return,P75,0.008063996960793402,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,36,2000,20260803,Worst 12-month return,P95,0.12231296527961254,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,36,2000,20260803,Worst 12-month return,P99,0.13806893622122413,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,36,2000,20260803,Probability of terminal loss,Probability,0.025,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,36,2000,20260803,Probability maximum drawdown exceeds 20%,Probability,0.0115,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,36,2000,20260803,Probability maximum drawdown exceeds 30%,Probability,0.0,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,36,2000,20260803,Probability maximum drawdown exceeds 40%,Probability,0.0,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,60,2000,20260803,CAGR,P01,0.01985977779622207,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,60,2000,20260803,CAGR,P05,0.04546359064699837,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,60,2000,20260803,CAGR,P25,0.08868064395186098,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,60,2000,20260803,CAGR,Median,0.11766777070829697,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,60,2000,20260803,CAGR,P75,0.1469896889722075,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,60,2000,20260803,CAGR,P95,0.19079505591456167,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,60,2000,20260803,CAGR,P99,0.22046292629057454,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,60,2000,20260803,Monthly Sharpe,P01,0.245847002927399,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,60,2000,20260803,Monthly Sharpe,P05,0.4694197344760483,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,60,2000,20260803,Monthly Sharpe,P25,0.8018708193381603,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,60,2000,20260803,Monthly Sharpe,Median,1.0550058817876,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,60,2000,20260803,Monthly Sharpe,P75,1.3868889930590464,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,60,2000,20260803,Monthly Sharpe,P95,1.9488597575436175,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,60,2000,20260803,Monthly Sharpe,P99,2.478613491641587,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,60,2000,20260803,Maximum drawdown,P01,-0.21809318106828207,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,60,2000,20260803,Maximum drawdown,P05,-0.17629846888204176,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,60,2000,20260803,Maximum drawdown,P25,-0.14776045155434767,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,60,2000,20260803,Maximum drawdown,Median,-0.11569964110856623,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,60,2000,20260803,Maximum drawdown,P75,-0.08943125960786058,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,60,2000,20260803,Maximum drawdown,P95,-0.05731997490327456,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,60,2000,20260803,Maximum drawdown,P99,-0.0366068214310904,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,60,2000,20260803,Worst 12-month return,P01,-0.18320151745432006,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,60,2000,20260803,Worst 12-month return,P05,-0.13936444005157528,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,60,2000,20260803,Worst 12-month return,P25,-0.11321615573087693,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,60,2000,20260803,Worst 12-month return,Median,-0.07897685734034085,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,60,2000,20260803,Worst 12-month return,P75,-0.026915068489977576,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,60,2000,20260803,Worst 12-month return,P95,0.04237715523112659,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,60,2000,20260803,Worst 12-month return,P99,0.11011379016082909,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,60,2000,20260803,Probability of terminal loss,Probability,0.0035,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,60,2000,20260803,Probability maximum drawdown exceeds 20%,Probability,0.0235,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,60,2000,20260803,Probability maximum drawdown exceeds 30%,Probability,0.0005,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,60,2000,20260803,Probability maximum drawdown exceeds 40%,Probability,0.0,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,120,2000,20260803,CAGR,P01,0.04295324202253832,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,120,2000,20260803,CAGR,P05,0.06709468006046183,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,120,2000,20260803,CAGR,P25,0.09808707424666371,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,120,2000,20260803,CAGR,Median,0.11832945845054225,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,120,2000,20260803,CAGR,P75,0.1396954897808917,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,120,2000,20260803,CAGR,P95,0.16979853087664185,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,120,2000,20260803,CAGR,P99,0.1911849480577213,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,120,2000,20260803,Monthly Sharpe,P01,0.43342782996123197,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,120,2000,20260803,Monthly Sharpe,P05,0.6321614885873177,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,120,2000,20260803,Monthly Sharpe,P25,0.8826359038747238,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,120,2000,20260803,Monthly Sharpe,Median,1.070025832477845,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,120,2000,20260803,Monthly Sharpe,P75,1.269132608069968,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,120,2000,20260803,Monthly Sharpe,P95,1.6029615289515198,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,120,2000,20260803,Monthly Sharpe,P99,1.9262267065991834,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,120,2000,20260803,Maximum drawdown,P01,-0.24727389381069503,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,120,2000,20260803,Maximum drawdown,P05,-0.20041648932003645,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,120,2000,20260803,Maximum drawdown,P25,-0.1485520202590486,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,120,2000,20260803,Maximum drawdown,Median,-0.13945325240992146,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,120,2000,20260803,Maximum drawdown,P75,-0.11569964110856634,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,120,2000,20260803,Maximum drawdown,P95,-0.08488725677757236,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,120,2000,20260803,Maximum drawdown,P99,-0.06543936040415552,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,120,2000,20260803,Worst 12-month return,P01,-0.18696736797068705,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,120,2000,20260803,Worst 12-month return,P05,-0.15434567263173832,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,120,2000,20260803,Worst 12-month return,P25,-0.128617796420891,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,120,2000,20260803,Worst 12-month return,Median,-0.10409849074448713,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,120,2000,20260803,Worst 12-month return,P75,-0.08013813790491403,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,120,2000,20260803,Worst 12-month return,P95,-0.026915068489977545,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,120,2000,20260803,Worst 12-month return,P99,-0.0060232867530319685,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,120,2000,20260803,Probability of terminal loss,Probability,0.0,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,120,2000,20260803,Probability maximum drawdown exceeds 20%,Probability,0.0525,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,120,2000,20260803,Probability maximum drawdown exceeds 30%,Probability,0.001,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,12,120,2000,20260803,Probability maximum drawdown exceeds 40%,Probability,0.0,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,12,2000,20260803,CAGR,P01,-0.09223530133782123,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,12,2000,20260803,CAGR,P05,-0.06370448854814238,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,12,2000,20260803,CAGR,P25,0.02572874191195381,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,12,2000,20260803,CAGR,Median,0.13491853236669737,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,12,2000,20260803,CAGR,P75,0.21511546301401233,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,12,2000,20260803,CAGR,P95,0.3157136278353675,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,12,2000,20260803,CAGR,P99,0.3693739064640982,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,12,2000,20260803,Monthly Sharpe,P01,-1.0492787464883362,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,12,2000,20260803,Monthly Sharpe,P05,-0.6310548526137315,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,12,2000,20260803,Monthly Sharpe,P25,0.32780567311064507,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,12,2000,20260803,Monthly Sharpe,Median,1.1356566739248692,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,12,2000,20260803,Monthly Sharpe,P75,2.3450312923142125,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,12,2000,20260803,Monthly Sharpe,P95,3.376332009686534,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,12,2000,20260803,Monthly Sharpe,P99,3.920499437763386,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,12,2000,20260803,Maximum drawdown,P01,-0.14820945138749853,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,12,2000,20260803,Maximum drawdown,P05,-0.11569964110856623,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,12,2000,20260803,Maximum drawdown,P25,-0.07066441961539527,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,12,2000,20260803,Maximum drawdown,Median,-0.05386907286948428,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,12,2000,20260803,Maximum drawdown,P75,-0.022621965311402925,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,12,2000,20260803,Maximum drawdown,P95,-0.004120701296078222,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,12,2000,20260803,Maximum drawdown,P99,-0.0004733325503948338,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,12,2000,20260803,Worst 12-month return,P01,-0.09223530133782128,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,12,2000,20260803,Worst 12-month return,P05,-0.06370448854814238,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,12,2000,20260803,Worst 12-month return,P25,0.025728741911953807,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,12,2000,20260803,Worst 12-month return,Median,0.13491853236669737,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,12,2000,20260803,Worst 12-month return,P75,0.2151154630140123,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,12,2000,20260803,Worst 12-month return,P95,0.3157136278353676,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,12,2000,20260803,Worst 12-month return,P99,0.36937390646409823,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,12,2000,20260803,Probability of terminal loss,Probability,0.1715,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,12,2000,20260803,Probability maximum drawdown exceeds 20%,Probability,0.0,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,12,2000,20260803,Probability maximum drawdown exceeds 30%,Probability,0.0,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,12,2000,20260803,Probability maximum drawdown exceeds 40%,Probability,0.0,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,36,2000,20260803,CAGR,P01,0.0002906438729761637,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,36,2000,20260803,CAGR,P05,0.035700871256742164,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,36,2000,20260803,CAGR,P25,0.08387376996090934,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,36,2000,20260803,CAGR,Median,0.11554517008681506,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,36,2000,20260803,CAGR,P75,0.15059561157010648,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,36,2000,20260803,CAGR,P95,0.21042352154193322,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,36,2000,20260803,CAGR,P99,0.24336411064642882,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,36,2000,20260803,Monthly Sharpe,P01,0.05403823547138997,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,36,2000,20260803,Monthly Sharpe,P05,0.35641892937173614,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,36,2000,20260803,Monthly Sharpe,P25,0.741802682179701,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,36,2000,20260803,Monthly Sharpe,Median,1.0672070205288762,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,36,2000,20260803,Monthly Sharpe,P75,1.5476067362767585,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,36,2000,20260803,Monthly Sharpe,P95,2.5412782410131647,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,36,2000,20260803,Monthly Sharpe,P99,2.856494400758269,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,36,2000,20260803,Maximum drawdown,P01,-0.19317519861642826,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,36,2000,20260803,Maximum drawdown,P05,-0.14820945138749875,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,36,2000,20260803,Maximum drawdown,P25,-0.12074545826046978,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,36,2000,20260803,Maximum drawdown,Median,-0.10135121553108017,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,36,2000,20260803,Maximum drawdown,P75,-0.06472830329168133,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,36,2000,20260803,Maximum drawdown,P95,-0.022621965311402925,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,36,2000,20260803,Maximum drawdown,P99,-0.022621965311402703,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,36,2000,20260803,Worst 12-month return,P01,-0.1559971843860094,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,36,2000,20260803,Worst 12-month return,P05,-0.128617796420891,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,36,2000,20260803,Worst 12-month return,P25,-0.08013813790491406,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,36,2000,20260803,Worst 12-month return,Median,-0.032471888605086645,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,36,2000,20260803,Worst 12-month return,P75,0.008708499116894272,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,36,2000,20260803,Worst 12-month return,P95,0.12264635917576584,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,36,2000,20260803,Worst 12-month return,P99,0.13247815652770506,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,36,2000,20260803,Probability of terminal loss,Probability,0.01,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,36,2000,20260803,Probability maximum drawdown exceeds 20%,Probability,0.0055,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,36,2000,20260803,Probability maximum drawdown exceeds 30%,Probability,0.0,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,36,2000,20260803,Probability maximum drawdown exceeds 40%,Probability,0.0,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,60,2000,20260803,CAGR,P01,0.03141701540768099,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,60,2000,20260803,CAGR,P05,0.05889308533467321,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,60,2000,20260803,CAGR,P25,0.09192336868087204,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,60,2000,20260803,CAGR,Median,0.11756172501220921,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,60,2000,20260803,CAGR,P75,0.1431302688836563,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,60,2000,20260803,CAGR,P95,0.18049221934026932,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,60,2000,20260803,CAGR,P99,0.20399178815152263,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,60,2000,20260803,Monthly Sharpe,P01,0.31016146951454504,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,60,2000,20260803,Monthly Sharpe,P05,0.5421256530172885,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,60,2000,20260803,Monthly Sharpe,P25,0.798080964903181,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,60,2000,20260803,Monthly Sharpe,Median,1.0541804169097302,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,60,2000,20260803,Monthly Sharpe,P75,1.4027417263194482,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,60,2000,20260803,Monthly Sharpe,P95,1.952193748772183,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,60,2000,20260803,Monthly Sharpe,P99,2.334594258659899,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,60,2000,20260803,Maximum drawdown,P01,-0.20320770842487174,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,60,2000,20260803,Maximum drawdown,P05,-0.16433060005187347,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,60,2000,20260803,Maximum drawdown,P25,-0.14820945138749841,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,60,2000,20260803,Maximum drawdown,Median,-0.12074545826046956,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,60,2000,20260803,Maximum drawdown,P75,-0.08943125960786069,False
2005-2014 reused later diagnostic,2005-01-31,2014-12-31,120,stationary monthly bootstrap,24,60,2000,20260803,Maximum drawdown,P95,-0.05731997490327445,False
