Date,Robust Adaptive TSMOM,12-month TSMOM CTA
2008-10-14,1.2411471546760584,1.2459781427860666
2008-10-15,1.2510212709463526,1.2568831292913427
2008-10-16,1.2480297093547503,1.2534955914844057
2008-10-17,1.2469939067610587,1.2523949793318836
2008-10-20,1.2448504979132728,1.2496107852590097
2008-10-21,1.2516020506266388,1.2571510125146625
2008-10-22,1.2597464057409267,1.266013827813559
2008-10-23,1.2650179569338977,1.2713307681973056
2008-10-24,1.2706936264972448,1.2774660819042067
2008-10-27,1.275678779643964,1.282717146303287
2008-10-28,1.2643750372895486,1.270241160383994
2008-10-29,1.2587619389690021,1.2645794045272671
2008-10-30,1.2544605499197667,1.2595430327518051
2008-10-31,1.2514958159676657,1.256553018778537
2008-11-03,1.253613852451055,1.2590007528491514
2008-11-04,1.2484237466913686,1.2542108795876434
2008-11-05,1.2553195614675703,1.2608187615481525
2008-11-06,1.2641456128863005,1.2693549214308235
2008-11-07,1.2618492188162203,1.267070868741239
2008-11-10,1.2624639765904537,1.2678596160979867
2008-11-11,1.269733577834316,1.2747912851973935
2008-11-12,1.2776284235004096,1.2825532526434238
2008-11-13,1.2732063741683046,1.2783542165803679
2008-11-14,1.2735684023753906,1.2783625803538614
2008-11-17,1.2759501201750039,1.2808359162464822
2008-11-18,1.279099095077822,1.2841819820006115
2008-11-19,1.2846502846997938,1.2894436539489245
2008-11-20,1.2969482761487472,1.3014533825015486
2008-11-21,1.2938899215171313,1.2986491920561918
2008-11-24,1.278966895531658,1.2840949929931547
2008-11-25,1.282538872624943,1.2877071193162073
2008-11-26,1.2821563409621415,1.2878783470443718
2008-11-27,1.2821563409621415,1.2878783470443718
2008-11-28,1.2850852991292574,1.2908662208987984
2008-12-01,1.2978712491162332,1.3041474377192324
2008-12-02,1.2973940329466165,1.3039361578980648
2008-12-03,1.298928735001929,1.3056952440923606
2008-12-04,1.30412525046927,1.311225466239052
2008-12-05,1.3047194276988676,1.3119752302480974
2008-12-08,1.296293104891371,1.3030509935726073
2008-12-09,1.3003084579648152,1.3073645085724424
2008-12-10,1.295550890533812,1.3023544939458385
2008-12-11,1.2947768481294952,1.3013705154717248
2008-12-12,1.294443202311025,1.3012457119524654
2008-12-15,1.2937745799352343,1.3006428855092154
2008-12-16,1.2906280978306919,1.297596296619763
2008-12-17,1.288231731710764,1.2952320303836733
2008-12-18,1.291393734024523,1.29846339850479
2008-12-19,1.295886694789216,1.3030364281170403
2008-12-22,1.2942701500922589,1.3011525051402635
2008-12-23,1.2949299425383418,1.3017245176586285
2008-12-24,1.2930114175154988,1.2997203712802776
2008-12-25,1.2930114175154988,1.2997203712802776
2008-12-26,1.2901903376378243,1.2966290372448794
2008-12-29,1.2912080132778547,1.2978632159051593
2008-12-30,1.290925946008318,1.2976009049623247
2008-12-31,1.2851680429947665,1.2914314635216881
2009-01-01,1.285122921179576,1.2913909402886667
2009-01-02,1.2749538546026478,1.2813456811004595
2009-01-05,1.271945228761345,1.2782971959089782
2009-01-06,1.2659342489165024,1.272526127009054
2009-01-07,1.27562558468899,1.2817905386779116
2009-01-08,1.2780772992804377,1.284120036961152
2009-01-09,1.2809541784106684,1.2870852847734615
2009-01-12,1.2969463596774184,1.302696657568956
2009-01-13,1.3008709210822043,1.3066046022672706
2009-01-14,1.3082989902500122,1.3140161907612866
2009-01-15,1.3077129983516496,1.3134863721384764
2009-01-16,1.299975695186034,1.3058815817685208
2009-01-19,1.299975695186034,1.3058815817685208
2009-01-20,1.3094828457318053,1.315068820487451
2009-01-21,1.2989522985906055,1.3044871847619204
2009-01-22,1.2993522278011371,1.3046017181071654
2009-01-23,1.2954358286266894,1.3008230681816155
2009-01-26,1.2910608616417076,1.2964713900581566
2009-01-27,1.2957373108179182,1.3011908375822685
2009-01-28,1.286303715452212,1.291858858355605
2009-01-29,1.287349920865431,1.2927450059578947
2009-01-30,1.2883601180471156,1.293765920565703
2009-02-02,1.2950826926512857,1.3018692466960067
2009-02-03,1.2879144670376577,1.2939617138269621
2009-02-04,1.2870123967503737,1.2926289282282672
2009-02-05,1.2818634169934988,1.2869274057197058
2009-02-06,1.2713045688688125,1.2754158547594026
2009-02-09,1.2708874333042872,1.2750732797009865
2009-02-10,1.2877413834696816,1.293327755148615
2009-02-11,1.2880724089142135,1.2937362712724083
2009-02-12,1.2926738977765648,1.2988237786260854
2009-02-13,1.285573058133971,1.2904141723398581
2009-02-16,1.285573058133971,1.2904141723398581
2009-02-17,1.3022667834576969,1.3086560496221853
2009-02-18,1.2989316992090199,1.304514074817638
2009-02-19,1.293141740716502,1.297885287803183
2009-02-20,1.2953925456263136,1.3005518375132055
